Date,Close,High,Low,Open,Volume
2020-04-27,1299.6732177734375,1320.9091057127093,1248.1289993347414,1248.1289993347414,7771412
2020-04-28,1322.654052734375,1332.4743594379677,1306.153853923359,1306.153853923359,6678388
2020-04-29,1323.850341796875,1347.9276236154417,1311.238420682138,1323.0029264332036,6703229
2020-04-30,1353.11181640625,1375.843187312458,1330.0316458072666,1335.9636746367346,6272522
2020-05-04,1273.9510498046875,1301.9663824304937,1259.8934245698144,1291.0991911528547,5096439
2020-05-05,1234.619873046875,1298.9754870982588,1221.3101096616974,1293.0932344744667,5004841
2020-05-06,1242.1968994140625,1273.5522387124395,1210.5924348685614,1227.2919805008846,4604274
2020-05-07,1196.18603515625,1236.2648968405176,1180.682825873696,1226.7935125502072,6843272
2020-05-08,1213.78271484375,1239.2059030402938,1207.4020904623908,1218.319057889275,3511204
2020-05-11,1184.8699951171875,1248.5277577546415,1181.4304361991672,1236.813152163637,4674081
2020-05-12,1153.7142333984375,1174.451628318035,1133.5751285208878,1174.451628318035,10268550
2020-05-13,1183.1253662109375,1216.325108425228,1169.167537097861,1211.3900675270063,11914924
2020-05-14,1169.56640625,1210.3432330891615,1163.6343773059393,1175.3489843807313,7099970
2020-05-15,1174.750732421875,1186.3157661577293,1150.7232299183527,1176.2959904363777,3863980
2020-05-18,1110.29541015625,1172.4575707980941,1106.656380600242,1171.4605830678238,6397416
2020-05-19,1127.0447998046875,1166.3760411864314,1121.910410042444,1146.5359598023724,6382921
2020-05-20,1156.60546875,1174.4515738821085,1111.6413453977514,1126.5961617035507,5254388
2020-05-21,1146.78515625,1185.9668233971367,1141.1521511376357,1161.4907255216258,5977128
2020-05-22,1156.7052001953125,1163.6841148153217,1113.1368818914439,1136.5660952586172,5189748
2020-05-26,1149.726318359375,1171.4607017624828,1141.1024709808335,1156.5058842931746,5470797
2020-05-27,1213.882568359375,1239.2558596855679,1157.502858483463,1160.4439238700536,11745366
2020-05-28,1225.74658203125,1251.1199941488574,1205.9563988646437,1220.3130472909415,10710003
2020-05-29,1220.3131103515625,1226.0956884770856,1196.4353003782628,1212.8357015871534,5497352
2020-06-01,1244.6395263671875,1275.346675920457,1234.2708294689307,1245.2376946742281,6943576
2020-06-02,1338.85498046875,1349.1737801627246,1294.1401006597825,1319.0148983227673,17320030
2020-06-03,1382.37353515625,1423.8979812377338,1338.1570271885705,1359.8914107332423,12344415
2020-06-04,1330.3804931640625,1375.8930088128834,1326.342644049315,1375.8930088128834,6004144
2020-06-05,1333.7703857421875,1353.9094915002456,1317.0209412900033,1339.9516616909648,5688117
2020-06-08,1332.7235107421875,1360.8884175523365,1311.5375188938453,1350.9185390354696,5302297
2020-06-09,1300.2216796875,1355.9034246611886,1295.1868425545877,1337.9077459690147,5477333
2020-06-10,1328.2369384765625,1340.2506896223397,1299.6732149149088,1300.5705282361987,4876360
2020-06-11,1294.7879638671875,1330.380500158154,1285.3165800840134,1329.9816807109726,4376813
2020-06-12,1275.9449462890625,1285.8150274598122,1227.8900646531022,1236.2647859305719,8992424
2020-06-15,1245.13818359375,1267.3211638510838,1233.4733524143878,1266.1746034523153,7553579
2020-06-16,1272.9541015625,1291.8968702065692,1234.3705997764318,1272.1564626227562,5266292
2020-06-17,1240.0535888671875,1281.0795432647442,1232.8752030225387,1265.626230937292,5429264
2020-06-18,1299.4239501953125,1305.954268591481,1224.649869487761,1236.2648010315215,6672522
2020-06-19,1298.5765380859375,1311.7866257094604,1272.5052842091804,1300.0720197036949,8492615
2020-06-22,1351.267333984375,1380.8280453609632,1292.0462367958814,1305.8546146115768,7633867
2020-06-23,1385.7132568359375,1391.4957125923265,1345.9833205210566,1350.9183610556804,4669825
2020-06-24,1339.8519287109375,1393.788944348419,1332.9227904796267,1387.8070175486403,5332617
2020-06-25,1377.5380859375,1385.5638869408174,1321.0089226095217,1332.9727770029665,9985038
2020-06-26,1336.063232421875,1378.78413230512,1322.9528194339207,1375.8430671831252,6694196
2020-06-29,1351.5665283203125,1362.7826410114737,1309.0449745328547,1332.0753682515167,3819681
2020-06-30,1356.3519287109375,1368.764499155067,1340.9984148033418,1360.7885971967914,4777664
2020-07-01,1352.6630859375,1360.6888857457175,1312.0358364427861,1315.0267995957713,8939585
2020-07-02,1347.9276123046875,1367.7676954357912,1338.2568785601775,1354.0591121005918,4992982
2020-07-03,1349.7220458984375,1364.5770658051817,1345.9833418878266,1355.8036467485106,2768103
2020-07-06,1363.7796630859375,1377.0894261401447,1356.9004227885878,1365.8733131670574,3248073
2020-07-07,1364.1285400390625,1370.2600392717754,1347.4289946009815,1365.8732686669216,3574288
2020-07-08,1348.67529296875,1374.6966511057608,1343.9396007554055,1363.8793574431713,3383105
2020-07-09,1364.02880859375,1370.459330872349,1343.6902342413398,1351.6661362067866,3445915
2020-07-10,1345.285400390625,1370.8581605997897,1341.4969199501677,1359.2931270036147,3017959
2020-07-13,1331.527099609375,1360.7886670810249,1320.1115163237748,1355.9034025401738,3356697
2020-07-14,1294.3892822265625,1327.3895533727205,1289.4043433312936,1324.7974094877027,2914943
2020-07-15,1286.1142578125,1307.9980912702028,1276.1443798449611,1302.4648820197858,4372543
2020-07-16,1318.6658935546875,1323.900079328229,1263.1835000146284,1284.7184114281051,4204057
2020-07-17,1323.4512939453125,1333.869888591376,1297.1806919886433,1313.0328210018513,4200163
2020-07-20,1315.0767822265625,1332.673519212739,1305.0570063387163,1325.993749755915,3481742
2020-07-21,1354.9063720703125,1358.8943231286505,1321.0087880744402,1321.108462510377,4404245
2020-07-22,1338.3065185546875,1362.2342252105411,1326.9408335526352,1360.8883160516712,4172575
2020-07-23,1369.9110107421875,1375.6934664349783,1331.2777370040635,1335.9635305570664,4308719
2020-07-24,1345.9334716796875,1360.888288031684,1337.558750182048,1355.9033492476851,3112378
2020-07-27,1318.6160888671875,1375.3447211326456,1306.2036389776642,1360.8883974962387,7560839
2020-07-28,1379.8809814453125,1397.5775144871577,1315.425697321394,1326.0934178543075,6751771
