Date,Close,High,Low,Open,Volume
2020-04-01,483.68975830078125,503.4545548791826,467.9092394181477,502.402520287007,41597459
2020-04-03,482.3467102050781,507.86416705789617,472.878398946045,507.86416705789617,41367807
2020-04-07,539.9400634765625,543.4766498032296,492.44179414582743,493.3819133681845,54373624
2020-04-08,533.6949462890625,550.1917830063611,519.3022384656012,528.2557088480014,49880330
2020-04-09,546.1403198242188,551.8929206076951,534.0755113924083,543.4766437432497,33032857
2020-04-13,532.3519897460938,543.9243705507629,528.2557367850211,538.9775605701818,23673784
2020-04-15,514.7584228515625,553.3255798235626,511.6918508878019,535.8886504754029,35321842
2020-04-16,522.9060668945312,531.5909413868636,512.5871976066179,514.7583863457477,37455706
2020-04-17,547.9534301757812,550.639519470184,533.9188496957609,544.3720773964232,33269335
2020-04-20,556.8173828125,562.7266353247207,538.1045904760614,548.8487674545114,36030932
2020-04-21,553.9298706054688,560.4882622430542,521.0929669553522,541.6859377688729,61371628
2020-04-22,610.4488525390625,619.9843450568524,581.9767930240308,590.9302655963628,142683366
2020-04-23,613.7168579101562,620.4096086554983,605.8377739278296,612.1276291947843,65464502
2020-04-24,634.3546142578125,669.2508231044718,603.1069372029881,604.4275688431287,134986308
2020-04-27,640.0624389648438,660.3196943900246,637.0406334786645,641.9650306704065,58482901
2020-04-28,639.34619140625,651.5676522750416,623.2298952024379,649.127866601364,78453401
2020-04-29,638.8088989257812,650.7618218692315,635.6975612538733,646.8446933432087,37494672
2020-04-30,656.2905883789062,669.250779704983,643.7781184039683,650.8961168811442,71345899
2020-05-04,642.5022583007812,655.8429321985604,634.5559961773021,644.6510936859236,53456868
2020-05-05,653.8955688476562,662.1104286042537,647.8743705846373,650.7842906766696,44903763
2020-05-06,653.9403686523438,664.7740783606727,647.1133199709053,655.3952987562803,40489094
2020-05-07,674.6228637695312,677.6223160265325,646.8894805396975,651.3662160772866,50026966
2020-05-08,699.1778564453125,707.2807107911378,688.1202562058323,691.6569024174802,84262770
2020-05-11,705.8930053710938,722.9941579112304,703.8784682527688,707.3255225980566,67085063
2020-05-12,662.2222900390625,702.1101346477384,655.8429627088543,700.5208462883664,100683202
2020-05-13,676.2725219726562,690.0786090205563,657.0885786660364,690.0786090205563,66430125
2020-05-14,648.9314575195312,676.3854858433785,646.2651515319595,663.8673373178367,49266771
2020-05-15,659.5289916992188,662.8280008601914,639.5090140450396,652.5694373080174,62152260
2020-05-18,651.1007080078125,669.7423183989202,645.3387828723372,664.3193370676385,62796089
2020-05-19,636.7070922851562,660.5684130026559,634.1538073085846,658.4443811323985,42315854
2020-05-20,647.9147338867188,653.8574570708595,629.5216380591631,637.2042648399399,55320985
2020-05-21,651.3265991210938,660.4553089812528,643.982917339996,648.502087738241,39167981
2020-05-22,646.9430541992188,658.896276770335,644.6608764806097,656.0944171099884,37828973
2020-05-26,643.5536499023438,655.1453359402126,640.0512507591892,654.4448561115817,33216635
2020-05-27,653.2699584960938,657.0886498496894,638.1080946651165,646.6945320270963,35667956
2020-05-28,665.3359985351562,668.725376247916,654.8289216488114,657.5404118654396,40126278
2020-05-29,661.78857421875,665.2231369773078,656.4785543158297,663.415456639144,40022527
2020-06-01,687.0733642578125,695.2078956245844,667.0082028245498,668.8384753704687,39943702
2020-06-02,694.01025390625,695.9535475251308,687.2766823466033,689.6266965497396,22153960
2020-06-03,696.69921875,704.9918959255859,692.9482448486638,698.2131397640513,25381289
2020-06-04,713.9398803710938,718.3234976121489,696.4054711747787,697.7611865690693,34202350
2020-06-05,714.7984619140625,731.2030773838378,711.1831015502851,720.808961163904,33076685
2020-06-08,709.2850952148438,731.3839195365794,707.2514922421192,731.3839195365794,31414953
2020-06-09,694.6655883789062,715.3860459164563,692.7901312248838,705.1274823575028,25857161
2020-06-10,710.4827270507812,713.8269206596469,695.9761599002115,697.3544675658247,22132647
2020-06-11,694.9141235351562,708.5845970551934,691.8862815385093,707.7033790844362,20385805
