Date,Close,High,Low,Open,Volume
2025-01-27,29210.5,29265.0,28412.0,29109.650390625,5419
2025-01-28,29396.44921875,29466.19921875,28652.349609375,29211.0,3295
2025-01-29,29407.599609375,29480.25,28999.849609375,29150.0,3320
2025-01-30,29923.5,30257.94921875,29306.099609375,29400.0,5351
2025-01-31,29892.25,30200.0,29412.0,29525.0,12115
2025-02-01,29896.19921875,30150.0,28949.599609375,29665.0,7488
2025-02-03,29464.849609375,30225.0,29349.599609375,29688.0,4451
2025-02-04,28756.150390625,29500.05078125,28369.849609375,29500.05078125,15347
2025-02-05,28495.099609375,29196.30078125,28443.05078125,29146.0,7570
2025-02-06,28485.80078125,28990.0,28247.400390625,28990.0,17114
2025-02-07,28167.25,28785.80078125,27901.05078125,28485.80078125,14235
2025-02-10,28107.94921875,28250.0,27450.0,28250.0,15377
2025-02-11,27550.55078125,28219.69921875,27451.0,28219.69921875,9827
2025-02-12,27664.80078125,27885.0,26453.25,27550.0,11042
2025-02-13,27196.5,27644.5,26990.099609375,27500.0,12432
2025-02-14,26739.94921875,27290.94921875,26567.0,27201.0,14138
2025-02-17,26930.150390625,27250.0,26222.05078125,26557.69921875,9473
2025-02-18,26678.0,26910.05078125,26526.0,26900.0,2475
2025-02-19,27000.849609375,27182.69921875,26552.0,26650.0,2986
2025-02-20,27442.80078125,27600.0,26677.75,26963.0,2401
2025-02-21,27344.099609375,27799.0,26897.599609375,27465.0,5081
2025-02-24,26780.099609375,27344.150390625,26333.099609375,27344.099609375,7783
2025-02-25,26487.0,27131.849609375,26370.0,26800.0,3078
2025-02-27,26467.099609375,26792.150390625,26250.0,26738.0,5482
2025-02-28,26297.30078125,26666.94921875,26010.0,26380.0,6684
2025-03-03,26275.900390625,26432.05078125,25718.150390625,26297.30078125,4180
2025-03-04,25982.5,26380.0,25730.0,26161.0,4679
2025-03-05,27781.650390625,28494.69921875,25769.5,25971.150390625,11567
2025-03-06,27904.900390625,28126.44921875,27580.19921875,27781.650390625,5253
2025-03-07,27723.30078125,28322.0,27555.19921875,27904.900390625,4144
2025-03-10,27468.150390625,27900.05078125,27095.0,27750.099609375,3931
2025-03-11,27948.349609375,28048.44921875,26860.849609375,27279.0,6337
2025-03-12,27950.30078125,28199.80078125,27048.5,27712.0,6238
2025-03-13,27880.30078125,28111.849609375,27460.5,27950.30078125,2796
2025-03-17,27288.0,28021.849609375,27221.0,27580.0,3112
2025-03-18,27288.0,27288.0,27288.0,27288.0,0
2025-03-19,28343.69921875,28539.25,27459.69921875,27610.0,5635
2025-03-20,27972.5,28700.05078125,27856.05078125,28688.849609375,6489
2025-03-21,28528.599609375,29258.0,27912.0,28176.5,7877
2025-03-24,28530.80078125,29100.0,28386.69921875,28649.0,4252
2025-03-25,28465.599609375,29200.0,28277.30078125,29000.0,3700
2025-03-26,27948.599609375,28715.94921875,27897.0,28465.599609375,2591
2025-03-27,27891.900390625,28390.0,27660.05078125,27760.0,4804
2025-03-28,28889.150390625,29416.30078125,27720.0,27720.0,9904
2025-04-01,28231.599609375,28760.05078125,28006.05078125,28701.0,3199
2025-04-02,28671.150390625,28825.0,28071.69921875,28231.599609375,1840
2025-04-03,28970.0,29000.0,28083.05078125,28600.0,1915
2025-04-04,28326.099609375,29179.94921875,27971.0,28996.0,2896
2025-04-07,27429.69921875,27957.75,26820.099609375,27499.94921875,3942
2025-04-08,28251.150390625,28399.900390625,27504.05078125,27850.0,2662
2025-04-09,28028.099609375,28156.80078125,27829.150390625,27902.0,1022
2025-04-11,29006.30078125,29199.5,28200.25,28388.0,4190
2025-04-15,30385.0,30535.0,29185.0,29665.0,10539
2025-04-16,30715.0,31160.0,30015.0,30295.0,7543
2025-04-17,30335.0,30840.0,30150.0,30720.0,2590
2025-04-21,30090.0,30465.0,30005.0,30335.0,6437
2025-04-22,29955.0,30300.0,29765.0,30095.0,7706
2025-04-23,29995.0,30360.0,29785.0,30005.0,3335
2025-04-24,29875.0,30300.0,29785.0,30005.0,4187
2025-04-25,30020.0,30300.0,29105.0,30000.0,7089
