Date,Close,High,Low,Open,Volume
2025-01-03,1749.199951171875,1795.25,1746.300048828125,1791.0,12213097
2025-01-06,1710.5,1757.199951171875,1705.800048828125,1740.0999755859375,9408174
2025-01-07,1713.4000244140625,1721.0,1700.0,1715.0,6763953
2025-01-08,1694.300048828125,1711.6500244140625,1683.3499755859375,1708.25,9869095
2025-01-09,1667.800048828125,1689.0,1658.0999755859375,1684.1500244140625,20210111
2025-01-10,1656.75,1674.9000244140625,1654.0,1671.0,8726640
2025-01-13,1630.8499755859375,1646.75,1624.300048828125,1640.0,10834533
2025-01-14,1646.5999755859375,1656.199951171875,1637.0,1639.9000244140625,13330716
2025-01-15,1643.050048828125,1662.699951171875,1636.300048828125,1656.5,7011446
2025-01-16,1652.050048828125,1660.550048828125,1642.8499755859375,1652.8499755859375,10606227
2025-01-17,1636.75,1650.5,1628.5,1643.5,11556038
2025-01-20,1651.25,1660.949951171875,1626.0,1626.0,8778809
2025-01-21,1642.4000244140625,1661.050048828125,1633.050048828125,1658.25,15579072
2025-01-22,1666.050048828125,1671.9000244140625,1625.449951171875,1642.4000244140625,15309653
2025-01-23,1664.9000244140625,1687.0,1651.25,1687.0,17454579
2025-01-24,1649.800048828125,1670.300048828125,1644.5,1660.0,12118100
2025-01-27,1629.800048828125,1643.5999755859375,1626.0,1641.0999755859375,11402083
2025-01-28,1670.4000244140625,1684.300048828125,1647.0,1647.0,15089656
2025-01-29,1677.300048828125,1681.1500244140625,1668.8499755859375,1675.0,6309945
2025-01-30,1691.5,1697.9000244140625,1672.550048828125,1681.0,12872423
2025-01-31,1698.75,1704.699951171875,1683.949951171875,1687.25,7910843
2025-02-01,1690.949951171875,1713.0,1676.050048828125,1697.5,2793764
2025-02-03,1678.0,1686.800048828125,1663.449951171875,1670.0,10138270
2025-02-04,1720.9000244140625,1725.800048828125,1680.050048828125,1688.699951171875,14308251
2025-02-05,1737.800048828125,1744.199951171875,1718.9000244140625,1733.0,11837753
2025-02-06,1743.8499755859375,1749.0,1724.0,1735.5,13380358
2025-02-07,1732.75,1767.0,1725.0,1750.0,11754800
2025-02-10,1715.75,1723.449951171875,1708.5,1717.300048828125,8597975
2025-02-11,1701.4000244140625,1711.0,1688.699951171875,1703.0,11362352
2025-02-12,1706.800048828125,1712.0,1681.199951171875,1693.0,11404785
2025-02-13,1697.699951171875,1714.25,1693.550048828125,1699.0,6301217
2025-02-14,1694.8499755859375,1701.9000244140625,1680.0,1701.9000244140625,9979946
2025-02-17,1717.3499755859375,1720.0,1681.25,1685.199951171875,6469473
2025-02-18,1723.050048828125,1731.550048828125,1706.1500244140625,1713.050048828125,8175455
2025-02-19,1727.199951171875,1737.9000244140625,1712.449951171875,1717.0,5942056
2025-02-20,1687.0999755859375,1714.699951171875,1685.300048828125,1711.0,13195255
2025-02-21,1692.5,1694.949951171875,1677.25,1680.9000244140625,7840470
2025-02-24,1677.0999755859375,1684.199951171875,1661.0999755859375,1681.0999755859375,10346823
2025-02-25,1682.3499755859375,1688.0,1671.0999755859375,1671.0999755859375,12069354
2025-02-27,1700.699951171875,1710.75,1682.550048828125,1682.550048828125,17893400
2025-02-28,1732.4000244140625,1737.25,1685.0,1685.0,27258364
2025-03-03,1701.550048828125,1743.050048828125,1694.0999755859375,1739.800048828125,10602682
2025-03-04,1710.0,1714.300048828125,1693.25,1698.0,9960479
2025-03-05,1690.0,1710.800048828125,1688.25,1701.949951171875,10791936
2025-03-06,1691.199951171875,1699.9000244140625,1672.25,1687.0,16483044
2025-03-07,1689.25,1701.1500244140625,1677.5999755859375,1682.0,6686457
2025-03-10,1687.5,1699.9000244140625,1683.050048828125,1689.0,7802025
2025-03-11,1685.5,1694.0,1670.050048828125,1682.4000244140625,9949215
2025-03-12,1711.1500244140625,1718.5,1691.550048828125,1691.550048828125,9392053
2025-03-13,1706.5999755859375,1720.800048828125,1700.050048828125,1716.050048828125,7868132
2025-03-17,1710.4000244140625,1724.0,1705.0,1705.0,9475326
2025-03-18,1710.4000244140625,1710.4000244140625,1710.4000244140625,1710.4000244140625,0
2025-03-19,1744.0999755859375,1751.0,1732.199951171875,1735.0,7610703
2025-03-20,1768.75,1774.0,1749.300048828125,1754.0,8916989
2025-03-21,1770.3499755859375,1774.0999755859375,1755.550048828125,1755.550048828125,16754132
2025-03-24,1800.0,1804.4000244140625,1773.6500244140625,1779.0,8696868
2025-03-25,1821.449951171875,1843.699951171875,1801.5,1804.9000244140625,19550708
2025-03-26,1806.550048828125,1827.5,1802.0,1825.0,12239221
2025-03-27,1825.3499755859375,1841.0,1798.0999755859375,1800.0,20829050
2025-03-28,1828.199951171875,1836.0,1805.8499755859375,1829.0,14386824
2025-04-01,1767.8499755859375,1809.9000244140625,1765.3499755859375,1802.0,14255503
2025-04-02,1796.9000244140625,1799.199951171875,1770.699951171875,1770.699951171875,5786782
