Date,Close,High,Low,Open,Volume
2025-01-02,64.05999755859375,64.33999633789062,63.779998779296875,64.16999816894531,1460200
2025-01-03,62.540000915527344,62.83000183105469,62.130001068115234,62.65999984741211,1998100
2025-01-06,61.97999954223633,62.119998931884766,61.56999969482422,61.59000015258789,5702700
2025-01-07,61.470001220703125,62.31999969482422,61.380001068115234,61.939998626708984,2210800
2025-01-08,60.380001068115234,60.529998779296875,59.880001068115234,60.529998779296875,1748700
2025-01-10,58.630001068115234,59.619998931884766,58.560001373291016,59.27000045776367,5948600
2025-01-13,58.060001373291016,58.220001220703125,57.779998779296875,57.91999816894531,3465700
2025-01-14,58.529998779296875,58.720001220703125,58.189998626708984,58.54999923706055,3151100
2025-01-15,59.15999984741211,59.29999923706055,58.900001525878906,59.15999984741211,2903900
2025-01-16,58.63999938964844,59.290000915527344,58.470001220703125,59.0099983215332,1771100
2025-01-17,58.400001525878906,58.59000015258789,58.029998779296875,58.20000076293945,1797700
2025-01-21,58.86000061035156,59.029998779296875,58.54999923706055,58.61000061035156,2644800
2025-01-22,60.68000030517578,61.27000045776367,59.75,59.779998779296875,5638700
2025-01-23,58.959999084472656,59.97999954223633,58.650001525878906,59.97999954223633,4283700
2025-01-24,58.33000183105469,59.04999923706055,58.33000183105469,58.86000061035156,3271600
2025-01-27,58.720001220703125,58.880001068115234,58.08000183105469,58.16999816894531,2903000
2025-01-28,60.34000015258789,60.5099983215332,59.560001373291016,59.75,2407600
2025-01-29,59.56999969482422,60.15999984741211,59.56999969482422,60.0099983215332,1511700
2025-01-30,60.5,60.68000030517578,60.06999969482422,60.220001220703125,1415800
2025-01-31,60.63999938964844,60.90999984741211,60.27000045776367,60.5,2025000
2025-02-03,59.869998931884766,60.25,59.560001373291016,59.59000015258789,1871100
2025-02-04,61.099998474121094,61.45000076293945,60.880001068115234,61.04999923706055,1865600
2025-02-05,61.599998474121094,61.65999984741211,61.279998779296875,61.41999816894531,2195000
2025-02-06,61.95000076293945,62.02000045776367,61.619998931884766,61.689998626708984,1379800
2025-02-07,61.220001220703125,61.52000045776367,60.959999084472656,61.29999923706055,1568600
2025-02-10,60.56999969482422,61.54999923706055,60.540000915527344,61.0,2349400
2025-02-11,60.68000030517578,60.810001373291016,60.06999969482422,60.15999984741211,2103500
2025-02-12,60.279998779296875,60.54999923706055,59.970001220703125,60.34000015258789,2973100
2025-02-13,60.16999816894531,60.36000061035156,59.959999084472656,60.279998779296875,4027500
2025-02-14,60.22999954223633,60.5,60.029998779296875,60.22999954223633,2209400
2025-02-18,60.5099983215332,60.790000915527344,60.36000061035156,60.529998779296875,3420500
2025-02-19,60.75,60.939998626708984,60.369998931884766,60.939998626708984,2488100
2025-02-20,59.58000183105469,60.29999923706055,59.290000915527344,59.970001220703125,1603600
2025-02-21,59.47999954223633,59.75,59.25,59.599998474121094,2124700
2025-02-24,59.65999984741211,59.81999969482422,59.25,59.7400016784668,3733000
2025-02-25,60.15999984741211,60.16999816894531,59.41999816894531,59.560001373291016,1956100
2025-02-26,59.970001220703125,60.220001220703125,59.84000015258789,60.08000183105469,1873300
2025-02-27,60.38999938964844,60.869998931884766,60.06999969482422,60.18000030517578,1895700
2025-02-28,61.619998931884766,61.709999084472656,60.93000030517578,61.0,2054400
2025-03-03,60.650001525878906,61.459999084472656,60.33000183105469,61.040000915527344,2921900
2025-03-04,59.70000076293945,60.34000015258789,59.209999084472656,60.2599983215332,2412900
2025-03-05,60.31999969482422,60.41999816894531,59.810001373291016,60.13999938964844,2619200
2025-03-06,59.06999969482422,60.04999923706055,58.810001373291016,59.79999923706055,2481800
2025-03-07,59.099998474121094,59.7400016784668,58.45000076293945,59.7400016784668,2790100
2025-03-10,58.79999923706055,59.150001525878906,58.5,58.540000915527344,2362500
2025-03-11,59.81999969482422,60.33000183105469,58.91999816894531,59.029998779296875,3788900
2025-03-12,60.47999954223633,60.939998626708984,60.22999954223633,60.939998626708984,2135400
2025-03-13,60.029998779296875,60.349998474121094,60.029998779296875,60.310001373291016,1574700
2025-03-14,60.68000030517578,60.869998931884766,60.290000915527344,60.290000915527344,1325700
2025-03-17,61.619998931884766,61.79999923706055,60.86000061035156,60.9900016784668,2060700
2025-03-18,62.400001525878906,62.540000915527344,61.79999923706055,61.959999084472656,2875200
2025-03-19,63.16999816894531,63.34000015258789,62.630001068115234,62.689998626708984,3512500
2025-03-20,63.720001220703125,64.18000030517578,63.11000061035156,63.2400016784668,3932500
2025-03-21,64.5199966430664,64.55999755859375,63.72999954223633,63.869998931884766,3564400
2025-03-24,65.80000305175781,66.0999984741211,65.30000305175781,65.5999984741211,4188500
2025-03-25,65.88999938964844,66.08000183105469,65.31999969482422,65.54000091552734,2773600
2025-03-26,65.9000015258789,66.11000061035156,65.33000183105469,65.3499984741211,3143200
2025-03-27,66.8499984741211,67.12000274658203,66.11000061035156,66.4000015258789,5053700
2025-03-28,66.12999725341797,66.94999694824219,66.02999877929688,66.4800033569336,2139800
2025-03-31,66.44000244140625,66.6500015258789,65.0199966430664,65.27999877929688,1826500
